gene,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,t_depth,t_ref_count,t_alt_count,label
PSMB2,0,0.028901734,0,0.007462687,0.002347418,0.007751938,0,0,0,0.003102932,0.006622517,0,0,0.002222928,0.00330033,0,0.005681818,0.013157895,0,0.003724773,0,0.013421119,0.404377259,0.092515294,0.913929998,0.37608941,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.042636131,0.057092052,0,0.145805317,0.145920441,0.26949293,0.137741047,0.021381579,0.353806709,0.702459261,0.185714286,0.166142717,0.956670448,0.838855445,0.128271236,0.170413351,0.326068668,0.001823268,0.041372351,0.120424135,0.082859047,0.069636736,0.083692957,1
PSMB5,0,0.028901734,0,0.029850746,0.009389671,0,0,0,0.002136752,0.004707896,0.001324503,0,0,0.003810734,0,0,0.028409091,0,0,0.004605174,0,0.017726007,0.404377259,0.092515294,0.921575257,0.154082884,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.005139427,0.000705073,0.590909091,0.094922355,0.094923068,0.3027817,0.041322314,0.028782895,0.483963158,0.728358906,0.185714286,0.165380581,0.976909912,0.92394404,0.120770427,0.180532699,0.519456835,0.002442111,0.046922301,0.09263395,0.076367809,0.064261887,0.078354584,1
PSMB8,0,0.009633911,0.056680162,0.052238806,0.004694836,0.007751938,0,0,0,0.005563878,0.005298013,0,0,0.005398539,0.00330033,0,0.009469697,0.006578947,0,0.006569145,0,0.021524437,0.404377259,0.092515294,0.92170017,0.458994968,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.001904103,0.000256377,0.227272727,0.132611818,0.132589398,0.303358427,0.190082645,0.064144737,0.290622857,0.660897264,0.471428571,0.168810122,0.962086708,0.900739015,0.112047107,0.15086693,0.536217947,0.000207812,0.030776993,0.086229628,0.080046099,0.066913741,0.082037032,1
PSMC3IP,0,0.011560694,0,0.007462687,0.002347418,0.007751938,0.010204082,0,0.002849003,0.003316927,0.002649007,0,0,0.0057161,0,0,0.005681818,0.006578947,0,0.004131112,0,0.014687263,0.404377259,0.092515294,0.948454222,0.136689874,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.727272727,0.16464548,0.164625988,0.456000265,0.035812672,0.027960526,0.576967044,0.720993836,0.457142857,0.1796704,0.956670448,0.919599835,0.113620489,0.156898969,0.488789399,3.93E-06,0.001009082,0.04788796,0.099047073,0.084014634,0.092548818,0
PSMD10,0,0.015414258,0,0.119402985,0.002347418,0,0,0,0,0.002674941,0,0,0,0.003810734,0,0.2,0.003787879,0.006578947,0,0.004063389,0,0.013674348,0.404377259,0.092515294,0.801772402,0.44359759,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.026066526,0.049258603,1,0.434173866,0.434146125,0.048808306,0.219308349,0.040707237,0.190057811,0.654612969,0.128571429,0.098980649,0.773375106,0.901208158,0.172765194,0.308260325,0.30138343,0.000973167,0.029767911,0.051463306,0.160586525,0.120105043,0.192964598,0
PSMD5,0,0.005780347,0.004048583,0.014925373,0.002347418,0.015503876,0,0,0,0.005670875,0.009271523,0,0,0.008574151,0,0,0.003787879,0.013157895,0,0.00623053,0,0.022030894,0.404377259,0.092515294,0.878142391,0.207708378,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.016892701,0.030091711,0.363636364,0.499937734,0.499984763,0.156232287,0.059917355,0.0234375,0.331809126,0.682080214,0.042857143,0.180337225,0.968643133,0.883654273,0.127672208,0.192728578,0.242330269,0.004030025,0.033804238,0.059256321,0.113285494,0.088868003,0.127745956,0
PSMD6,0,0.005780347,0.012145749,0.02238806,0.002347418,0.007751938,0.010204082,0,0.002136752,0.004600899,0.00794702,0,0,0.004128295,0.00660066,0,0.003787879,0.006578947,0,0.005146959,0,0.017979235,0.404377259,0.092515294,0.787349335,0.606063511,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.003527823,0.001748553,0.090909091,0.258821838,0.258826878,0.039180321,0.314738292,0.037828947,0.23678022,0.625179508,0.071428571,0.142326377,0.921037591,0.911265361,0.104582567,0.124002942,0.217083662,0.001290997,0.041372351,0.099397699,0.113454277,0.095008363,0.10719488,0
PSME3,0,0.046242775,0.004048583,0.089552239,0.004694836,0,0,0,0.008547009,0.003530922,0.005298013,0,0,0.002222928,0,0,0.005681818,0.013157895,0,0.006095083,0,0.017979235,0.404377259,0.092515294,0.939066927,0.164577592,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.01187554,0.001438707,0.727272727,0.165702071,0.165702481,0.39523671,0.04476584,0.030016447,0.48851945,0.696698354,0.542857143,0.184814729,0.975199558,0.875180867,0.124038269,0.163062808,0.361265059,0.009087279,0.073662967,0.12376925,0.085142329,0.067080587,0.100534234,0
PSMG1,0,0.009633911,0,0.014925373,0.004694836,0,0,0,0,0.003851915,0.00397351,0,0,0.003493172,0,0.2,0.003787879,0,0,0.003927943,0,0.013927577,0.404377259,0.092515294,0.84392401,0.248275856,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.909090909,0.163929446,0.163920648,0.092763316,0.075757576,0.044407895,0.387137865,0.681024618,0.057142857,0.14013528,0.881128851,0.878663758,0.078848419,0.04051025,0.173257954,0.000206798,0.01715439,0.086972987,0.087289675,0.077212188,0.072544219,0
PSMG2,0,0.011560694,0.024291498,0.007462687,0.011737089,0,0,0,0.007122507,0.002674941,0.002649007,0,0,0.005080978,0.01320132,0,0.013257576,0.006578947,0,0.004537451,0,0.016966321,0.404377259,0.092515294,0.852115061,0.196403973,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.772727273,0.051249475,0.051306671,0.105091998,0.055785124,0.052220395,0.309011334,0.708656222,0.157142857,0.162713141,0.942987409,0.882611087,0.087931764,0.075911403,0.147160787,0.000361896,0.018163471,0.048799323,0.100993125,0.089138555,0.081633537,0
PSTPIP1,0,0.01734104,0,0.059701493,0.004694836,0,0,0,0.005698006,0.006098866,0.00397351,0,0,0.009209273,0.00990099,0,0.007575758,0.006578947,0,0.007720439,0,0.025576095,0.404377259,0.092515294,0.833565129,0.49202237,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.101617334,0.061292928,0.636363636,0.31260859,0.312729007,0.079220965,0.214187328,0.046875,0.374857106,0.697658411,0.085714286,0.152043451,0.892246254,0.758584202,0.034094325,0.012195929,0.6919959,0.000652833,0.025227043,0.05619793,0.06117369,0.052404749,0.063550929,0
PTAFR,0,0.023121387,0,0.044776119,0.002347418,0,0,0,0,0.005563878,0.002649007,0,0,0.011432201,0,0,0.003787879,0,0,0.007246377,0,0.023803495,0.404377259,0.092515294,0.891745827,0.209561437,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.071424809,0.01345967,0,0.115069742,0.11522058,0.19220883,0.060606061,0.009868421,0.330518993,0.671678919,0.271428571,0.163475277,0.98261116,0.915539799,0.084270591,0.062265151,0.516647778,0.000116577,0.005045409,0.039056476,0.09216878,0.075132469,0.098275955,1
PTAR1,0,0.015414258,0,0,0.009389671,0.007751938,0.010204082,0,0.006410256,0.004493901,0.00397351,0,0,0.005398539,0.00330033,0,0.011363636,0.013157895,0,0.005282406,0,0.019751836,0.404377259,0.092515294,0.825199767,0.643585701,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.363636364,0.292524296,0.292679236,0.069741845,0.354683196,0.051398026,0.138942418,0.471934624,0.085714286,0.158997808,0.92274805,0.895432101,0.067498774,0.049245176,0.281143418,0,0,0.069875733,0.118063814,0.099155266,0.109920939,0
PTCH1,0,0.06743738,0,0,0.068075117,0.093023256,0.010204082,0,0.006410256,0.0272844,0.031788079,0,0,0.038107336,0.02310231,0,0.073863636,0.078947368,0,0.029865908,0,0.088630033,0.404377259,0.092515294,0.796776426,0.553912875,0.45430607,0.072418812,0.165506516,0.026281425,0.720440746,0.060529701,0.035843214,0.031996736,0.363636364,0.397258411,0.397502283,0.045231337,0.265151515,0.032894737,0.350524219,0.797098916,0.057142857,0.15718778,0.90678447,0.902979432,0.099139179,0.129079003,0.473506273,0.011398773,0.043895055,0.065907057,0.094822409,0.080096278,0.090668471,1
PTCHD2,0,0.009633911,0,0,0.021126761,0.046511628,0.010204082,0,0,0.03819816,0.021192053,0,0,0.060971737,0.02640264,0,0.018939394,0.039473684,0,0.039143979,0,0.112686756,0.404377259,0.092515294,0.888779229,0.531618116,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0,0.046539953,0.046741778,0.183715519,0.245867769,0.027549342,0.572851684,0.65313414,0.142857143,0.141183208,0.833523415,0.901825141,0.095517328,0.122124062,0.691678431,4.25E-07,0.000504541,0.053660496,0.077358357,0.064834287,0.079564576,0
PTEN,0,0.183044316,0,0.126865672,0.570422535,0.821705426,0.234693878,0.045454545,0.002136752,0.057457736,0.320529801,0,0,0.009209273,0.264026403,0.4,0.583333333,0.815789474,0,0.064066098,0,0.232970372,0.404377259,0.092515294,0.818366141,0.34452345,0.304576382,0.168561531,0.077139868,0.005342085,0.539655863,0.16596605,0.048875025,0.081669974,0.409090909,0.362528624,0.362901477,0.062846478,0.120523416,0.019736842,0.11397263,0.699589295,0.185714286,0.135086227,0.920182415,0.851257363,0.109901831,0.129969031,0.144042214,0.007987509,0.044904137,0.86170159,0.161992415,0.111454127,0.228648237,1
PTGDR,0,0.009633911,0,0.089552239,0.007042254,0,0,0,0,0.009629788,0.01192053,0,0,0.017465862,0,0,0.007575758,0,0,0.011512935,0,0.036971385,0.404377259,0.092515294,0.847543838,0.57133086,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.051494828,0.151115361,0.590909091,0.213247767,0.213239869,0.098022476,0.280991736,0.058388158,0.232256589,0.61671761,0.071428571,0.150900247,0.796465194,0.95515633,0.12133014,0.216263483,0.698534607,0.000566667,0.002522704,0.047309482,0.10930669,0.091450717,0.104492721,1
PTGDR2,0,0.003853565,0,0,0,0,0,0,0,0.002888936,0,0,0,0.006351223,0,0,0.001893939,0,0,0.003250711,0,0.010888833,0.404377259,0.092515294,0.891804129,0.563096125,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.454545455,0.245152478,0.245126608,0.192379622,0.273415978,0.061266447,0.582127576,0.76963003,0.285714286,0.101838605,0.561003439,0.949889954,0.010575047,0,0.782879444,1.91E-05,0.001009082,0.034406896,0.041396526,0.037834441,0.041618163,1
PTGER1,0,0.003853565,0,0,0,0,0,0,0,0.000641986,0,0,0,0.000317561,0,0,0,0,0,0.000609508,0,0.002025829,0.404377259,0.092515294,0.903790176,0.192562901,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.081329383,0.04646118,0.818181818,0.058858299,0.058835001,0.23091954,0.054407713,0.056743421,0.626090081,0.745643012,0.328571429,0.057921328,0.327537025,0.874272308,0.005848805,0,0.865058114,0,0,0.080282757,0.027437698,0.027533713,0.025291119,1
PTGER2,0,0.013487476,0,0.067164179,0.004694836,0.007751938,0,0,0,0.007917826,0.006622517,0,0,0.012384884,0.00330033,0.2,0.003787879,0.006578947,0,0.009210348,0,0.030640669,0.404377259,0.092515294,0.847543838,0.57133086,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.030277831,0.067401786,0.590909091,0.213436287,0.2134498,0.098022476,0.280991736,0.058388158,0.232256589,0.61671761,0.071428571,0.139754212,0.759407079,0.942340622,0.084200998,0.040905791,0.612088114,0.001541506,0.01206546,0.054190861,0.070499696,0.061376463,0.066772118,1
PTGER3,0,0.115606936,0,0.044776119,0.004694836,0,0,0,0.066951567,0.012304729,0.009271523,0.2,0,0.014607812,0.01320132,0,0.015151515,0.006578947,0,0.022077746,0,0.069637883,0.404377259,0.092515294,0.773041359,0.781349021,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.027318383,0.0450024,0,0.288451601,0.289193608,0.031506747,0.538567493,0.149671053,0.147390992,0.426779066,0.085714286,0.1373726,0.839794747,0.843038197,0.096025731,0.138143549,0.320761174,0.008004306,0.055499495,0.071742038,0.100460585,0.082266225,0.103763689,1
PTGER4,0,0.05973025,0,0.007462687,0.007042254,0.015503876,0.020408163,0,0,0.009843783,0.009271523,0,0,0.018100984,0,0,0.011363636,0.013157895,0,0.012664229,0,0.038743986,0.404377259,0.092515294,0.804665844,0.542922522,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.00150977,0.004660325,0.181818182,0.164466219,0.164480669,0.051007882,0.255509642,0.145970395,0.152333671,0.485846698,0,0.17976564,0.873147061,0.960507086,0.132791765,0.205913409,0.568623617,5.13E-06,0.001009082,0.046600911,0.101056443,0.087242569,0.088570529,1
PTGES,0,0.007707129,0,0.014925373,0.002347418,0,0.020408163,0,0,0.001390969,0,0,0,0.003493172,0,0,0.005681818,0,0,0.002031694,0,0.006837174,0.404377259,0.092515294,0.873383919,0.158314233,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.031690226,0.042841634,0.363636364,0.536044281,0.536039983,0.145307476,0.042699725,0.041940789,0.610020577,0.751825152,0.285714286,0.150805006,0.91619152,0.852287136,0.069737841,0.13418814,0.692377216,0,0.000504541,0.028990996,0.054900848,0.04750469,0.057714426,1
PTGFR,0.00462963,0.057803468,0,0.037313433,0.004694836,0.007751938,0,0,0.008547009,0.013053713,0.010596026,0,0,0.009209273,0.00990099,0,0.005681818,0.013157895,0,0.014086415,0,0.044315016,0.404377259,0.092515294,0.815856098,0.662270735,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.02804763,0.073059425,0,0.319363737,0.319513896,0.060488672,0.376033058,0.126233553,0.122872914,0.44248547,0.114285714,0.179860916,0.991733221,0.948362111,0.130386243,0.16184323,0.227743277,3.43E-05,0.00554995,0.119532105,0.115685504,0.095902429,0.112250693,1
PTGIR,0,0.032755299,0,0,0.002347418,0,0,0,0,0.004814894,0.001324503,0,0,0.007303906,0,0,0.001893939,0,0,0.005824191,0,0.018232464,0.404377259,0.092515294,0.915454676,0.401925888,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.134710424,0.021663814,0.818181818,0.190542456,0.190518201,0.2758258,0.152892562,0.040296053,0.507201881,0.671573534,0.385714286,0.13613412,0.700969228,0.947013737,0.039691988,0.015755817,0.758927013,0.000268635,0.006559031,0.051291761,0.051742555,0.046121381,0.050564439,1
PTGR1,0,0.003853565,0.008097166,0,0.018779343,0.007751938,0,0,0.007834758,0.004921892,0.005298013,0,0,0.006351223,0.01650165,0,0.017045455,0.013157895,0,0.005959637,0,0.021524437,0.404377259,0.092515294,0.861348358,0.356179434,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.363636364,0.462438895,0.462582316,0.12096471,0.126721763,0.036595395,0.315413006,0.608326328,0.1,0.171287046,0.955815271,0.555542462,0.100972806,0.129408654,0.29442585,1.79E-05,0.00605449,0.071362451,0.101758734,0.090056792,0.081410187,0
PTGS1,0,0.009633911,0,0,0.009389671,0,0,0,0.000712251,0.014658678,0.014569536,0,0,0.020641473,0.02970297,0,0.007575758,0,0,0.015440878,0,0.049126361,0.404377259,0.092515294,0.836671706,0.640487585,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.009881859,0.027201443,0.363636364,0.506230058,0.506268127,0.083060354,0.351239669,0.057565789,0.431949571,0.664423183,0.1,0.161474697,0.938711525,0.927529127,0.099260258,0.122618488,0.601329525,0.000959988,0.008072654,0.06365855,0.103729485,0.088448181,0.093887271,1
PTGS2,0,0.04238921,0,0.02238806,0.007042254,0.007751938,0.010204082,0,0,0.013267708,0.01986755,0,0,0.011749762,0.00990099,0,0.007575758,0.006578947,0,0.013815522,0,0.04178273,0.404377259,0.092515294,0.822213316,0.585162845,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.020453166,0.060795875,0,0.755138494,0.755096194,0.066639932,0.294077135,0.111842105,0.164385799,0.429273543,0.085714286,0.151757658,0.930159652,0.954733931,0.126709944,0.182774105,0.205424363,0.001866564,0.021190716,0.100705563,0.139974857,0.116391457,0.129957478,1
PTH,0,0.02504817,0,0,0,0,0,0,0,0.002674941,0.002649007,0,0,0.002540489,0,0.2,0,0,0,0.003318434,0,0.010635604,0.404377259,0.092515294,0.819475245,0.634217608,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.454545455,0.054529547,0.054510841,0.063917381,0.344352617,0.053865132,0.139171049,0.495067416,0.057142857,0.148804426,0.954390011,0.961631048,0.085922655,0.035269303,0.27854446,7.82E-05,0.002522704,0.080282757,0.09955736,0.079563205,0.109686138,0
PTH1R,0,0.026974952,0,0.007462687,0.009389671,0.007751938,0,0,0,0.012090734,0.006622517,0,0,0.011432201,0.01320132,0,0.007575758,0.006578947,0,0.011716105,0,0.038237528,0.404377259,0.092515294,0.853289009,0.433592966,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.090909091,0.18971493,0.189777409,0.106988398,0.172865014,0.010279605,0.62628605,0.737947991,0.257142857,0.120986961,0.761972609,0.907804491,0.069214386,0.050794384,0.679673827,0.004447342,0.024722503,0.088961974,0.066795631,0.056929422,0.068426945,1
PTH2R,0,0.011560694,0,0.082089552,0.007042254,0.023255814,0,0,0.000712251,0.01455168,0.02384106,0,0,0.017465862,0.01320132,0,0.005681818,0.019736842,0,0.015644047,0,0.05115219,0.404377259,0.092515294,0.807897979,0.662270735,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.045454545,0.846719686,0.846991738,0.053582342,0.376033058,0.105263158,0.142028938,0.526618752,0.171428571,0.164523205,0.951254293,0.864813571,0.116352796,0.170116675,0.314937379,6.08E-06,0.001009082,0.076937642,0.138801011,0.113409524,0.136046748,0
PTHLH,0,0.007707129,0,0.111940299,0.002347418,0,0,0,0.024928775,0.005349882,0.010596026,0,0,0.006033661,0,0,0.009469697,0,0,0.00860084,0,0.027855153,0.404377259,0.092515294,0.831141249,0.605384323,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.033142177,0.067681647,0.5,0.113602135,0.113620048,0.076348993,0.314049587,0.053042763,0.222392788,0.504246759,0.128571429,0.179860916,0.956955542,0.929121932,0.130468008,0.264816372,0.425184748,5.21E-05,0.002018163,0.077606665,0.140287319,0.112286551,0.1449899,1
PTK2,0,0.034682081,0,0.014925373,0.007042254,0,0.010204082,0,0.017094017,0.017440616,0.025165563,0,0,0.01968879,0.02640264,0,0.007575758,0.006578947,0,0.019978329,0,0.057989364,0.404377259,0.092515294,0.8568454,0.412027559,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.010152409,0.002062026,0.318181818,0.573144735,0.574465869,0.112944834,0.159090909,0.060444079,0.327190776,0.703828808,0.042857143,0.185481554,0.975769641,0.845501925,0.112192365,0.143417462,0.277305515,0.009221961,0.051463169,0.080707533,0.147231245,0.124542198,0.127807893,1
PTK2B,0,0.011560694,0,0.014925373,0.018779343,0.015503876,0.010204082,0,0.024216524,0.018403595,0.006622517,0,0,0.035249285,0.02970297,0,0.022727273,0.013157895,0,0.022754978,0,0.069384654,0.404377259,0.092515294,0.833434593,0.538922212,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.318181818,0.109789988,0.110350392,0.079063581,0.252066116,0.038651316,0.408465885,0.682053701,0.071428571,0.148804426,0.916761708,0.828363432,0.103965267,0.117871977,0.552916095,0.003028606,0.031786075,0.044920114,0.092652625,0.078547436,0.087968851,1
PTPN5,0,0.061657033,0,0.089552239,0.030516432,0.054263566,0,0,0.001424501,0.011555746,0.013245033,0.2,0,0.021594157,0.00660066,0,0.024621212,0.046052632,0,0.01591494,0,0.052671562,0.404377259,0.092515294,0.873959088,0.592253129,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.035843214,0.031996736,0.454545455,0.075718006,0.075940592,0.146586296,0.300964187,0.059210526,0.441584741,0.658472223,0.271428571,0.15070973,0.926453851,0.852850769,0.10601069,0.128386827,0.654667586,0.000771437,0.007568113,0.049255604,0.096132404,0.080454912,0.094035597,0
PTPN7,0,0.009633911,0,0.02238806,0.016431925,0.007751938,0,0,0.027065527,0.006954847,0.00794702,0,0,0.008891712,0.01650165,0,0.013257576,0.006578947,0,0.010158472,0,0.033426184,0.404377259,0.092515294,0.878509672,0.34056054,0.538978858,0.092894252,0.254778243,0.074768665,0.774787977,0.057587635,0.120110928,0.059011575,0,0.817763276,0.817737394,0.157108899,0.1184573,0.035361842,0.625959434,0.701163356,0.228571429,0.157378296,0.964652238,0.866229509,0.078803033,0.043839413,0.625986263,6.89E-05,0.002018163,0.071054854,0.068361226,0.059095068,0.066857147,1
